,Year,Quater,Transaction_type,Total_Transaction,Transaction_amount,state_name
1385,2018,3,Peer-to-peer payments,49740,308106303.45342577,Arunachal Pradesh
1386,2018,3,Merchant payments,4738,5505694.567913429,Arunachal Pradesh
1387,2018,3,Financial Services,507,72133.845254878,Arunachal Pradesh
1388,2018,3,Others,2039,2044708.9687807972,Arunachal Pradesh
1389,2018,4,Recharge & bill payments,97751,20662691.882313278,Arunachal Pradesh
1390,2018,4,Peer-to-peer payments,68169,468831493.2328036,Arunachal Pradesh
1391,2018,4,Merchant payments,7726,11998974.1040326,Arunachal Pradesh
1392,2018,4,Financial Services,561,100597.90379906222,Arunachal Pradesh
1393,2018,4,Others,2222,2446271.9688117937,Arunachal Pradesh
1394,2022,1,Merchant payments,588543313,278109650949.8691,Karnataka
1395,2022,1,Peer-to-peer payments,389491586,1243199329198.8584,Karnataka
1396,2022,1,Recharge & bill payments,78206453,43891305256.63388,Karnataka
1397,2022,1,Financial Services,384922,624857963.437548,Karnataka
1398,2022,1,Others,1229133,824344937.0828401,Karnataka
1399,2022,2,Merchant payments,735295388,358016289601.7625,Karnataka
1400,2022,2,Peer-to-peer payments,449723751,1457330278795.186,Karnataka
1401,2022,2,Recharge & bill payments,91137091,50583781089.16758,Karnataka
1402,2022,2,Financial Services,351688,545330283.2377212,Karnataka
1403,2022,2,Others,941042,670434289.8797817,Karnataka
1404,2022,3,Merchant payments,704609552,333606445776.6083,Karnataka
1405,2022,3,Peer-to-peer payments,404084880,1282604186671.1763,Karnataka
1406,2022,3,Recharge & bill payments,79979546,48539011844.07969,Karnataka
1407,2022,3,Financial Services,361312,558132533.414458,Karnataka
1408,2022,3,Others,726038,610455785.7449958,Karnataka
1409,2022,4,Merchant payments,830157371,380643835280.23364,Karnataka
1410,2022,4,Peer-to-peer payments,460041715,1468087523889.2769,Karnataka
1411,2022,4,Recharge & bill payments,87517348,54445900607.2116,Karnataka
1412,2022,4,Financial Services,426795,650217624.1227758,Karnataka
1413,2022,4,Others,767142,689145506.798728,Karnataka
1414,2019,1,Peer-to-peer payments,44049036,104118436760.31566,Karnataka
1415,2019,1,Merchant payments,24491960,7076613843.774634,Karnataka
1416,2019,1,Recharge & bill payments,16981941,6217689429.770171,Karnataka
1417,2019,1,Financial Services,293728,51023386.14504391,Karnataka
1418,2019,1,Others,770944,512618725.75178516,Karnataka
1419,2019,2,Peer-to-peer payments,50033334,142910706254.40515,Karnataka
1420,2019,2,Merchant payments,44848593,12338599108.54726,Karnataka
1421,2019,2,Recharge & bill payments,19283028,7745156562.557001,Karnataka
1422,2019,2,Financial Services,140353,44871623.829314835,Karnataka
1423,2019,2,Others,1096296,662690676.7455502,Karnataka
1424,2019,3,Merchant payments,76924325,20375791901.51608,Karnataka
1425,2019,3,Peer-to-peer payments,67784880,183163325083.02167,Karnataka
1426,2019,3,Recharge & bill payments,24339891,10208179941.827314,Karnataka
1427,2019,3,Financial Services,189716,57194690.691376016,Karnataka
1428,2019,3,Others,1494923,732228821.132016,Karnataka
1429,2019,4,Merchant payments,114044901,31602890835.851074,Karnataka
1430,2019,4,Peer-to-peer payments,93311589,250562864352.78363,Karnataka
1431,2019,4,Recharge & bill payments,28862161,12183568521.027195,Karnataka
1432,2019,4,Financial Services,101937,51145982.18087677,Karnataka
1433,2019,4,Others,1475664,646673755.3894986,Karnataka
1434,2021,1,Merchant payments,279599017,117959690729.6494,Karnataka
1435,2021,1,Peer-to-peer payments,190894164,610937002732.095,Karnataka
1436,2021,1,Recharge & bill payments,52261651,25111731675.64637,Karnataka
1437,2021,1,Financial Services,297710,475815041.81600165,Karnataka
1438,2021,1,Others,744950,511117233.18647754,Karnataka
1439,2021,2,Merchant payments,244460862,124624417935.05894,Karnataka
1440,2021,2,Peer-to-peer payments,216539959,684035748184.4377,Karnataka
1441,2021,2,Recharge & bill payments,68599238,28272314719.07621,Karnataka
1442,2021,2,Financial Services,304779,456933673.9871358,Karnataka
1443,2021,2,Others,744208,497736717.48932767,Karnataka
1444,2021,3,Merchant payments,391381353,190563423840.34485,Karnataka
1445,2021,3,Peer-to-peer payments,288462867,908138627418.7012,Karnataka
1446,2021,3,Recharge & bill payments,72168311,33386709060.80711,Karnataka
1447,2021,3,Financial Services,286685,508051800.8625039,Karnataka
1448,2021,3,Others,997323,637927036.8737218,Karnataka
1449,2021,4,Merchant payments,503210623,243754536471.1106,Karnataka
1450,2021,4,Peer-to-peer payments,350032663,1090951587881.0441,Karnataka
1451,2021,4,Recharge & bill payments,76826701,39294350717.405914,Karnataka
1452,2021,4,Financial Services,365769,574240588.1883193,Karnataka
1453,2021,4,Others,1289682,896608692.1244912,Karnataka
1454,2020,1,Merchant payments,132970737,40374401933.52864,Karnataka
1455,2020,1,Peer-to-peer payments,100868460,297635301555.931,Karnataka
1456,2020,1,Recharge & bill payments,35854971,14724886028.403404,Karnataka
1457,2020,1,Financial Services,93648,110130184.7219853,Karnataka
1458,2020,1,Others,1246074,557335296.81275,Karnataka
1459,2020,2,Merchant payments,87251639,38463881234.4382,Karnataka
1460,2020,2,Peer-to-peer payments,82118363,265767207470.16788,Karnataka
1461,2020,2,Recharge & bill payments,43290272,16434890228.306221,Karnataka
1462,2020,2,Financial Services,161560,246367207.0610708,Karnataka
1463,2020,2,Others,399878,192530880.1645686,Karnataka
1464,2020,3,Merchant payments,137206600,60769881812.00958,Karnataka
1465,2020,3,Peer-to-peer payments,119241776,390432374828.4793,Karnataka
1466,2020,3,Recharge & bill payments,43139631,18911088810.529343,Karnataka
1467,2020,3,Financial Services,251980,358426105.9585576,Karnataka
1468,2020,3,Others,520544,268744139.7048992,Karnataka
1469,2020,4,Merchant payments,215711211,97147239182.96416,Karnataka
1470,2020,4,Peer-to-peer payments,166981242,538340957771.568,Karnataka
1471,2020,4,Recharge & bill payments,47736461,21611671359.120274,Karnataka
1472,2020,4,Financial Services,284700,427966918.93005997,Karnataka
1473,2020,4,Others,823370,508863332.4358694,Karnataka
1474,2018,1,Recharge & bill payments,5785292,1496816541.9710202,Karnataka
1475,2018,1,Peer-to-peer payments,4456528,16522277460.174664,Karnataka
1476,2018,1,Merchant payments,1089627,696586489.2644083,Karnataka
1477,2018,1,Financial Services,159848,52664837.407078,Karnataka
1478,2018,1,Others,525604,449549985.19633806,Karnataka
1479,2018,2,Recharge & bill payments,7391926,2435924808.0540595,Karnataka
1480,2018,2,Peer-to-peer payments,7164836,29135024501.319633,Karnataka
1481,2018,2,Merchant payments,1874383,1361967204.9193478,Karnataka
1482,2018,2,Financial Services,194363,93244737.61226672,Karnataka
1483,2018,2,Others,490939,489418829.39568377,Karnataka
1484,2018,3,Peer-to-peer payments,12863507,42819128165.14718,Karnataka
1485,2018,3,Recharge & bill payments,8674172,3019156590.415938,Karnataka
1486,2018,3,Merchant payments,3638065,1879406580.5386481,Karnataka
1487,2018,3,Financial Services,205740,50726023.40346949,Karnataka
1488,2018,3,Others,598777,456674396.3028466,Karnataka
1489,2018,4,Peer-to-peer payments,20471744,63575342228.05887,Karnataka
1490,2018,4,Merchant payments,11812478,4751317554.815564,Karnataka
1491,2018,4,Recharge & bill payments,11426205,4030978295.062695,Karnataka
1492,2018,4,Financial Services,289353,71134704.79416475,Karnataka
1493,2018,4,Others,812291,579613793.3366778,Karnataka
1494,2022,1,Peer-to-peer payments,6263588,25881919928.642838,Jammu and Kashmir
1495,2022,1,Merchant payments,5769426,5903944370.148529,Jammu and Kashmir
1496,2022,1,Recharge & bill payments,4046350,1253753685.6124904,Jammu and Kashmir
1497,2022,1,Financial Services,20506,28915576.119299565,Jammu and Kashmir
1498,2022,1,Others,145441,79330065.6359112,Jammu and Kashmir
1499,2022,2,Merchant payments,9917899,8541811640.294408,Jammu and Kashmir
1500,2022,2,Peer-to-peer payments,8948548,35973490940.6326,Jammu and Kashmir
1501,2022,2,Recharge & bill payments,4759941,1631580783.9159238,Jammu and Kashmir
1502,2022,2,Financial Services,17495,23857762.100494668,Jammu and Kashmir
1503,2022,2,Others,169864,83549709.69216739,Jammu and Kashmir
1504,2022,3,Merchant payments,9594459,8056512904.560925,Jammu and Kashmir
1505,2022,3,Peer-to-peer payments,8391981,31280124357.943665,Jammu and Kashmir
1506,2022,3,Recharge & bill payments,4397779,1538833023.8071973,Jammu and Kashmir
1507,2022,3,Financial Services,16502,21281997.61037215,Jammu and Kashmir
1508,2022,3,Others,133673,66802218.32606816,Jammu and Kashmir
1509,2022,4,Merchant payments,13060020,9463119176.828749,Jammu and Kashmir
1510,2022,4,Peer-to-peer payments,9209773,33017162449.59025,Jammu and Kashmir
1511,2022,4,Recharge & bill payments,4885856,1738113554.2451303,Jammu and Kashmir
1512,2022,4,Financial Services,17803,26804683.92881795,Jammu and Kashmir
1513,2022,4,Others,142706,70096050.90090424,Jammu and Kashmir
1514,2019,1,Peer-to-peer payments,1913720,5414709531.836735,Jammu and Kashmir
1515,2019,1,Recharge & bill payments,1131953,302663112.8884805,Jammu and Kashmir
1516,2019,1,Merchant payments,452379,199219534.93760535,Jammu and Kashmir
1517,2019,1,Financial Services,43247,4593545.201922052,Jammu and Kashmir
1518,2019,1,Others,43688,30649751.65627311,Jammu and Kashmir
1519,2019,2,Peer-to-peer payments,1180781,5666318253.462076,Jammu and Kashmir
1520,2019,2,Recharge & bill payments,706569,215937468.94414753,Jammu and Kashmir
1521,2019,2,Merchant payments,353678,188931529.4882364,Jammu and Kashmir
1522,2019,2,Financial Services,22663,2652961.353697454,Jammu and Kashmir
1523,2019,2,Others,32664,26301988.31534837,Jammu and Kashmir
1524,2019,3,Peer-to-peer payments,618694,3499425217.9582095,Jammu and Kashmir
1525,2019,3,Recharge & bill payments,318061,111964437.03321175,Jammu and Kashmir
1526,2019,3,Merchant payments,165115,120736230.08884756,Jammu and Kashmir
1527,2019,3,Financial Services,2895,658515.8825482852,Jammu and Kashmir
1528,2019,3,Others,11761,11446090.81965122,Jammu and Kashmir
1529,2019,4,Peer-to-peer payments,310620,1799955855.9714913,Jammu and Kashmir
1530,2019,4,Merchant payments,91303,77859073.82317376,Jammu and Kashmir
1531,2019,4,Recharge & bill payments,84803,49065907.04578097,Jammu and Kashmir
1532,2019,4,Financial Services,197,213741.2862032762,Jammu and Kashmir
1533,2019,4,Others,3005,2601419.6959477984,Jammu and Kashmir
1534,2021,1,Peer-to-peer payments,2800201,14801220301.14875,Jammu and Kashmir
1535,2021,1,Recharge & bill payments,2554798,663747765.6760966,Jammu and Kashmir
1536,2021,1,Merchant payments,1527253,1605408313.4781337,Jammu and Kashmir
1537,2021,1,Financial Services,17276,20848657.8594191,Jammu and Kashmir
1538,2021,1,Others,98042,47124854.989329115,Jammu and Kashmir
1539,2021,2,Peer-to-peer payments,3955437,19502438177.8094,Jammu and Kashmir
1540,2021,2,Recharge & bill payments,3568970,892467613.5545956,Jammu and Kashmir
1541,2021,2,Merchant payments,2378307,2343370985.5822287,Jammu and Kashmir
1542,2021,2,Financial Services,19432,21897796.187056318,Jammu and Kashmir
1543,2021,2,Others,105673,53580855.45836207,Jammu and Kashmir
1544,2021,3,Peer-to-peer payments,5621108,26562997915.198593,Jammu and Kashmir
1545,2021,3,Recharge & bill payments,4192099,1126801385.0108979,Jammu and Kashmir
1546,2021,3,Merchant payments,3197489,3818849262.990345,Jammu and Kashmir
1547,2021,3,Financial Services,16071,27585395.493344467,Jammu and Kashmir
1548,2021,3,Others,124274,62209689.3389434,Jammu and Kashmir
1549,2021,4,Peer-to-peer payments,6852001,31444247707.630074,Jammu and Kashmir
1550,2021,4,Merchant payments,5399465,6026170895.591109,Jammu and Kashmir
1551,2021,4,Recharge & bill payments,4358892,1334473410.4377313,Jammu and Kashmir
1552,2021,4,Financial Services,20269,34425387.51761782,Jammu and Kashmir
1553,2021,4,Others,160001,86920024.59513804,Jammu and Kashmir
1554,2020,1,Peer-to-peer payments,435154,2654638582.0865793,Jammu and Kashmir
1555,2020,1,Recharge & bill payments,341357,144213068.71202034,Jammu and Kashmir
1556,2020,1,Merchant payments,135241,131144418.96503358,Jammu and Kashmir
1557,2020,1,Financial Services,2350,2116665.1182805505,Jammu and Kashmir
1558,2020,1,Others,7528,5530441.652102945,Jammu and Kashmir
1559,2020,2,Peer-to-peer payments,1238380,7426818530.258213,Jammu and Kashmir
1560,2020,2,Recharge & bill payments,1028741,413037418.32063264,Jammu and Kashmir
1561,2020,2,Merchant payments,341375,403026357.7674071,Jammu and Kashmir
1562,2020,2,Financial Services,9130,10415041.341445928,Jammu and Kashmir
1563,2020,2,Others,17380,12351591.57084975,Jammu and Kashmir
1564,2020,3,Peer-to-peer payments,1787154,10837119046.792652,Jammu and Kashmir
1565,2020,3,Recharge & bill payments,1005745,443743222.500647,Jammu and Kashmir
1566,2020,3,Merchant payments,642688,667957476.4350253,Jammu and Kashmir
1567,2020,3,Financial Services,10111,13281733.802213533,Jammu and Kashmir
1568,2020,3,Others,20200,15128281.341935568,Jammu and Kashmir
1569,2020,4,Peer-to-peer payments,2378539,13736841259.979288,Jammu and Kashmir
1570,2020,4,Recharge & bill payments,1900075,536741118.30199385,Jammu and Kashmir
1571,2020,4,Merchant payments,1377786,1045006123.4596367,Jammu and Kashmir
1572,2020,4,Financial Services,13578,17966592.697469097,Jammu and Kashmir
1573,2020,4,Others,84466,44350708.939814664,Jammu and Kashmir
1574,2018,1,Recharge & bill payments,457813,78812610.35129012,Jammu and Kashmir
1575,2018,1,Peer-to-peer payments,353621,861670157.9310012,Jammu and Kashmir
1576,2018,1,Financial Services,65683,10269382.6199755,Jammu and Kashmir
1577,2018,1,Merchant payments,28696,30967525.638810236,Jammu and Kashmir
1578,2018,1,Others,35755,23651562.715049967,Jammu and Kashmir
1579,2018,2,Recharge & bill payments,794502,166762242.91718757,Jammu and Kashmir
1580,2018,2,Peer-to-peer payments,771844,2372961687.5536175,Jammu and Kashmir
1581,2018,2,Financial Services,112422,15636116.81386063,Jammu and Kashmir
1582,2018,2,Merchant payments,79248,64454257.5252622,Jammu and Kashmir
1583,2018,2,Others,38310,31391931.692946266,Jammu and Kashmir
1584,2018,3,Peer-to-peer payments,1260453,3616022745.5645847,Jammu and Kashmir
1585,2018,3,Recharge & bill payments,822143,203079955.34644008,Jammu and Kashmir
1586,2018,3,Merchant payments,140076,82826475.18797052,Jammu and Kashmir
1587,2018,3,Financial Services,44464,6397888.3546260595,Jammu and Kashmir
1588,2018,3,Others,36825,26373935.004048545,Jammu and Kashmir
1589,2018,4,Peer-to-peer payments,1265457,5151829745.262983,Jammu and Kashmir
1590,2018,4,Recharge & bill payments,970724,254473764.00233167,Jammu and Kashmir
1591,2018,4,Merchant payments,402303,215771001.5429565,Jammu and Kashmir
1592,2018,4,Financial Services,33775,6072177.152358056,Jammu and Kashmir
1593,2018,4,Others,49051,36573577.73688933,Jammu and Kashmir
1594,2022,1,Merchant payments,646277671,340240479374.36835,Maharashtra
1595,2022,1,Peer-to-peer payments,411989717,1274889182430.209,Maharashtra
1596,2022,1,Recharge & bill payments,108896881,64507860103.55089,Maharashtra
1597,2022,1,Financial Services,583243,677612619.2786882,Maharashtra
1598,2022,1,Others,1758926,1084139453.7274752,Maharashtra
1599,2022,2,Merchant payments,810961772,428469294407.1603,Maharashtra
1600,2022,2,Peer-to-peer payments,470258043,1501201968773.8115,Maharashtra
1601,2022,2,Recharge & bill payments,124280427,75110969246.16316,Maharashtra
1602,2022,2,Financial Services,490152,559321829.4503716,Maharashtra
1603,2022,2,Others,1542719,930827919.303539,Maharashtra
1604,2022,3,Merchant payments,876618082,432250721734.13074,Maharashtra
1605,2022,3,Peer-to-peer payments,483481713,1434565548650.9136,Maharashtra
1606,2022,3,Recharge & bill payments,124545840,79360150487.36568,Maharashtra
1607,2022,3,Financial Services,521362,571583115.6687979,Maharashtra
1608,2022,3,Others,1222420,831183386.4681726,Maharashtra
1609,2022,4,Merchant payments,1025666187,502660888415.46185,Maharashtra
1610,2022,4,Peer-to-peer payments,535142126,1622619308526.9614,Maharashtra
1611,2022,4,Recharge & bill payments,126118544,83576414221.03232,Maharashtra
1612,2022,4,Financial Services,620124,699276779.1906543,Maharashtra
1613,2022,4,Others,1228291,914951674.4842072,Maharashtra
1614,2019,1,Peer-to-peer payments,37360716,97373087988.08871,Maharashtra
1615,2019,1,Recharge & bill payments,24540041,8256500586.651282,Maharashtra
1616,2019,1,Merchant payments,12069119,5172594695.5318,Maharashtra
1617,2019,1,Financial Services,287569,49487746.20873056,Maharashtra
1618,2019,1,Others,821624,569019903.8604956,Maharashtra
1619,2019,2,Peer-to-peer payments,42546317,130558153687.9542,Maharashtra
1620,2019,2,Recharge & bill payments,29395661,12197234771.434273,Maharashtra
1621,2019,2,Merchant payments,27854042,9728561726.767143,Maharashtra
1622,2019,2,Financial Services,182840,45291636.10507481,Maharashtra
1623,2019,2,Others,1170993,765228265.7976472,Maharashtra
1624,2019,3,Peer-to-peer payments,57991699,165731686168.5575,Maharashtra
1625,2019,3,Merchant payments,54683738,17545729507.395977,Maharashtra
1626,2019,3,Recharge & bill payments,34309301,15471698543.739597,Maharashtra
1627,2019,3,Financial Services,231467,54108447.39407451,Maharashtra
1628,2019,3,Others,1519376,814284077.8637518,Maharashtra
1629,2019,4,Merchant payments,80127804,27209874138.487556,Maharashtra
1630,2019,4,Peer-to-peer payments,78795871,227268054757.21698,Maharashtra
1631,2019,4,Recharge & bill payments,40705998,17794666215.044445,Maharashtra
1632,2019,4,Financial Services,129755,49622863.824426055,Maharashtra
1633,2019,4,Others,1501192,672210824.9770112,Maharashtra
1634,2021,1,Merchant payments,253043309,129493046208.15726,Maharashtra
1635,2021,1,Peer-to-peer payments,187021609,599213284361.7993,Maharashtra
1636,2021,1,Recharge & bill payments,76389103,40057211827.15962,Maharashtra
1637,2021,1,Financial Services,439551,492900202.68315214,Maharashtra
1638,2021,1,Others,966668,630909553.4508264,Maharashtra
1639,2021,2,Merchant payments,247194293,150864465217.02304,Maharashtra
1640,2021,2,Peer-to-peer payments,228551961,719859665693.5271,Maharashtra
1641,2021,2,Recharge & bill payments,96271138,43154405548.44597,Maharashtra
1642,2021,2,Financial Services,504252,536780917.0359157,Maharashtra
